subgroup,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,6/5/22,6/7/22,Morning Consult,B,10453,rv,0.0353909,0.00143803,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80057,160492,9/8/22,9/21/22 17:05
All polls,6/2/22,6/9/22,Impact Research,B/C,2000,lv,1.093348,0.07828912,47,44,45.585081,44.230321,,,https://www.thirdway.org/memo/democrats-bif-opportunity-selling-the-bipartisan-infrastructure-deal-to-american-voters,79436,158316,7/22/22,9/21/22 17:05
All polls,6/6/22,6/8/22,Morning Consult,B,9966,rv,0.03486884,0.00146209,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80056,160491,9/8/22,9/21/22 17:05
All polls,6/5/22,6/9/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.38012858,0.01997952,39,48,41.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun10,79134,156418,6/10/22,9/21/22 17:05
All polls,6/6/22,6/7/22,Ipsos,B-,1005,a,0.43571303,0.02397026,39,37,44.185323,44.479643,,,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-06082022,79098,156281,6/8/22,9/21/22 17:05
All polls,6/4/22,6/12/22,GQR,B,1000,rv,1.0194667,0.07093086,47,49,44.784137,47.274487,,,https://democracycorps.com/battleground-surveys/the-key-role-the-child-tax-credit-can-play/,80730,161838,9/21/22,9/21/22 17:05
All polls,6/7/22,6/9/22,Morning Consult,B,10087,rv,0.03518614,0.00152092,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80055,160490,9/8/22,9/21/22 17:05
All polls,6/8/22,6/10/22,Morning Consult,B,9161,rv,0.03400178,0.00151351,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80054,160489,9/8/22,9/21/22 17:05
All polls,6/9/22,6/11/22,Morning Consult,B,9332,rv,0.03440227,0.00157544,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80053,160488,9/8/22,9/21/22 17:05
All polls,6/10/22,6/12/22,Morning Consult,B,6001,rv,0.02895686,0.00136311,44,42,43.294695,42.933681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80052,160487,9/8/22,9/21/22 17:05
All polls,6/10/22,6/13/22,YouGov,B+,1246,rv,0.28474062,0.01481409,43,39,42.925035,42.969114,,,https://docs.cdn.yougov.com/2e7fbuwkn8/20220610_yahoo_tabs.pdf,79180,156749,6/17/22,9/21/22 17:05
All polls,6/11/22,6/13/22,Morning Consult,B,11169,rv,0.03728047,0.00180266,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80051,160486,9/8/22,9/21/22 17:05
All polls,6/10/22,6/13/22,Beacon Research/Shaw & Company Research,A,1002,rv,1.1388308,0.08207585,44,47,44.90685,47.078665,,,https://www.foxnews.com/official-polls/fox-news-poll-more-voters-trust-republicans-handle-inflation-crime,79170,156653,6/15/22,9/21/22 17:05
All polls,6/12/22,6/14/22,Morning Consult,B,11179,rv,0.03745099,0.0018587,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80050,160485,9/8/22,9/21/22 17:05
All polls,6/11/22,6/14/22,YouGov,B+,749,rv,0.23285467,0.01242311,42,46,41.925035,49.969114,,,https://docs.cdn.yougov.com/3jwspvzrht/econTabReport.pdf,79163,156585,6/15/22,9/21/22 17:05
All polls,6/12/22,6/15/22,Suffolk University,B+,1000,rv,1.1577158,0.09522021,40,39.5,41.696268,41.671233,,,https://www.usatoday.com/story/news/politics/2022/06/17/biden-approval-suffolk-poll-economy/7656894001/?gnt-cfr=1,79183,156715,6/17/22,9/21/22 17:05
All polls,6/13/22,6/15/22,Morning Consult,B,9619,rv,0.03542696,0.00180274,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80049,160484,9/8/22,9/21/22 17:05
All polls,6/12/22,6/16/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.36471597,0.02365232,41,46,43.612294,43.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun17,79186,156747,6/17/22,9/21/22 17:05
All polls,6/14/22,6/16/22,Morning Consult,B,8728,rv,0.03422378,0.00178473,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80048,160483,9/8/22,9/21/22 17:05
All polls,6/15/22,6/17/22,Morning Consult,B,7947,rv,0.03310615,0.00176821,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80047,160482,9/8/22,9/21/22 17:05
All polls,6/15/22,6/17/22,Big Village,B,836,rv,0.46497887,0.03006554,43.6,42.2,42.726834,43.746902,,,https://engine-insights.com/blog/public-opinion-polling/,79195,156781,6/21/22,9/21/22 17:05
All polls,6/16/22,6/18/22,Morning Consult,B,9812,rv,0.03616616,0.00197761,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80046,160481,9/8/22,9/21/22 17:05
All polls,6/16/22,6/18/22,Cygnal,B+,5753,lv,1.1970952,0.08499173,44.7,48.9,43.453574,47.222658,,,https://www.cygn.al/june-national-voter-trends-panel/,79262,157529,6/29/22,9/21/22 17:05
All polls,6/17/22,6/19/22,Morning Consult,B,11952,rv,0.03928926,0.00219864,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80045,160480,9/8/22,9/21/22 17:05
All polls,6/17/22,6/19/22,OnMessage,B/C,800,lv,0.5233953,0.03374002,43,47,43.190434,45.938859,,,https://senopportunity.org/wp-content/uploads/2022/06/2022-06-27-PUBLIC-DECK-National-SOF.pdf,79214,156982,6/22/22,9/21/22 17:05
All polls,6/18/22,6/20/22,Morning Consult,B,13506,rv,0.04142192,0.00237084,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80044,160479,9/8/22,9/21/22 17:05
All polls,6/17/22,6/20/22,Morning Consult,B,2004,rv,0.02996589,0.00171514,42,42,41.294695,42.933681,,,https://assets.morningconsult.com/wp-uploads/2022/06/21132002/2206122_crosstabs_POLITICO_RVs_v1_6-22-22_SH.pdf,79201,156857,6/22/22,9/21/22 17:05
All polls,6/17/22,6/21/22,YouGov,B+,770,rv,0.24026596,0.01462753,41,45,40.925035,48.969114,,,https://docs.cdn.yougov.com/i873rvg5xx/econTabReport.pdf,79200,156858,6/22/22,9/21/22 17:05
All polls,6/17/22,6/20/22,Echelon Insights,B/C,1030,lv,0.47477919,0.03675538,47,46,44.833042,45.682706,,,https://echeloninsights.com/in-the-news/june-22-omnibus-politics/,79197,156820,6/21/22,9/21/22 17:05
All polls,6/19/22,6/21/22,Morning Consult,B,13077,rv,0.04109141,0.00240237,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80043,160478,9/8/22,9/21/22 17:05
All polls,6/17/22,6/22/22,McLaughlin & Associates,C/D,1000,lv,0.37927695,0.02529169,44,48,43.091421,45.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/06/National-Monthly-June-2022-RELEASE.pdf,79234,157025,6/24/22,9/21/22 17:05
All polls,6/20/22,6/22/22,Morning Consult,B,12180,rv,0.04013992,0.00239574,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80042,160477,9/8/22,9/21/22 17:05
All polls,6/19/22,6/23/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.35605986,0.02719274,40,48,42.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun24,79235,157043,6/24/22,9/21/22 17:05
All polls,6/17/22,6/24/22,Echelon Insights,B/C,2031,rv,0.62212379,0.05047831,45,46,42.833042,45.682706,,,https://netchoice.org/wp-content/uploads/2022/07/NetChoice-Spring-2022-Survey-Topline.pdf,79344,157806,7/11/22,9/21/22 17:05
All polls,6/20/22,6/21/22,NewsNation,,1006,rv,0.42075314,0.03006279,42.58,42.76,43.995993,43.591889,,,https://www.newsnationnow.com/polls/full-report-newsnations-survey-jan-6-committee-abortion-crime-inflation/,79223,156997,6/23/22,9/21/22 17:05
All polls,6/21/22,6/23/22,Morning Consult,B,11782,rv,0.03979394,0.00242601,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80041,160476,9/8/22,9/21/22 17:05
All polls,6/20/22,6/23/22,Trafalgar Group,A-,1079,lv,1.1056409,0.09978682,39.8,49.4,41.370399,45.984019,,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/06/TRF-Generic-Ballot-0627-Poll-Report.pdf,79236,157262,6/27/22,9/21/22 17:05
All polls,6/8/22,7/6/22,PureSpectrum,,24414,a,1.090255,0.12119277,52,48,48.293676,46.429594,,,https://osf.io/3d6r8/,79379,157971,7/14/22,9/21/22 17:05
All polls,6/22/22,6/24/22,Morning Consult,B,11267,rv,0.03927187,0.00256288,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80040,160475,9/8/22,9/21/22 17:05
All polls,6/23/22,6/25/22,Morning Consult,B,11503,rv,0.03977942,0.00276711,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80039,160474,9/8/22,9/21/22 17:05
All polls,6/24/22,6/25/22,Morning Consult,B,2005,rv,0.03083446,0.00227733,45,42,44.294695,42.933681,,,https://assets.morningconsult.com/wp-uploads/2022/06/27123300/2206184_crosstabs_POLITICO_ROE_DECISION_RV_RVs_v1.pdf,79247,157260,6/27/22,9/21/22 17:05
All polls,6/22/22,6/27/22,Public Opinion Strategies,A-,1000,rv,1.2283391,0.14790477,42,39,41.596264,39.603192,,,https://americansforprosperity.org/new-poll-americans-strongly-prefer-personal-option-in-healthcare-to-single-payer-or-public-option/,79428,158304,7/22/22,9/21/22 17:05
All polls,6/24/22,6/25/22,Marist College,A,868,rv,1.1862374,0.13825829,48,41,46.287771,41.961139,,,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-overturning-of-roe-v-wade-june-2022/,79243,157163,6/27/22,9/21/22 17:05
All polls,6/23/22,6/27/22,Monmouth University,A,910,rv,1.2473159,0.14688933,46,48,44.852351,45.984105,,,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_070522/,79301,157679,7/5/22,9/21/22 17:05
All polls,6/24/22,6/26/22,Morning Consult,B,12130,rv,0.04082127,0.00301492,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80038,160473,9/8/22,9/21/22 17:05
All polls,6/25/22,6/27/22,Morning Consult,B,12652,rv,0.0417376,0.00325986,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80037,160472,9/8/22,9/21/22 17:05
All polls,6/24/22,6/27/22,YouGov,B+,1237,rv,0.29431265,0.02434989,45,38,44.925035,41.969114,,,https://news.yahoo.com/poll-confidence-in-supreme-court-collapses-as-just-33-agree-with-decision-to-overturn-roe-v-wade-090021689.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr,79249,157277,6/28/22,9/21/22 17:05
All polls,6/25/22,6/27/22,Cor Services,,518,lv,0.63624129,0.08071638,42,46,43.457342,45.723689,,,https://excellenceinpolling.com/public_poll/2022-national-quarter-2-tracking-poll/,79439,158647,7/22/22,9/21/22 17:05
All polls,6/25/22,6/28/22,YouGov,B+,776,rv,0.24411311,0.0213359,40,45,39.925035,48.969114,,,https://docs.cdn.yougov.com/uhxw71f4tf/econTabReport.pdf,79260,157495,6/29/22,9/21/22 17:05
All polls,6/26/22,6/28/22,Morning Consult,B,12498,rv,0.04176117,0.00343842,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80036,160471,9/8/22,9/21/22 17:05
All polls,6/26/22,6/30/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.35226258,0.03788602,42,47,44.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul01,79296,157622,7/1/22,9/21/22 17:05
All polls,6/27/22,6/29/22,Morning Consult,B,11802,rv,0.04103089,0.0035522,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80035,160470,9/8/22,9/21/22 17:05
All polls,6/13/22,7/13/22,SSRS,C,1203,rv,0.69740032,0.08625093,46,46,44.934077,45.279331,,,https://www.cnn.com/2022/07/19/politics/cnn-poll-midterms/index.html,79394,158086,7/19/22,9/21/22 17:05
All polls,6/28/22,6/30/22,Morning Consult,B,11370,rv,0.04063575,0.00368981,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80033,160468,9/8/22,9/21/22 17:05
All polls,6/28/22,6/29/22,Emerson College,A-,1271,rv,1.0242154,0.13349083,43.3,45.7,43.859912,44.231436,,,https://emersoncollegepolling.com/national-poll-biden-with-higher-approval-than-us-congress-trump-leads-gop-nomination-contest/,79294,157617,7/1/22,9/21/22 17:05
All polls,6/29/22,7/1/22,Morning Consult,B,11128,rv,0.04049804,0.00384804,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80032,160467,9/8/22,9/21/22 17:05
All polls,6/29/22,6/30/22,Harris Poll,B+,1311,rv,0.85699308,0.10424619,50,50,46.617554,46.209002,,,https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_KeyResults.pdf,79300,157659,7/5/22,9/21/22 17:05
All polls,6/30/22,6/30/22,Center Street PAC,,547,lv,0.6693199,0.10745154,41,49,41.928837,47.375547,,,https://twitter.com/Politics_Polls/status/1546190878972280834,79340,157789,7/11/22,9/21/22 17:05
All polls,6/27/22,7/5/22,Ipsos,B-,1549,a,0.48601879,0.06219581,29,29,34.185323,36.479643,,,https://fivethirtyeight.com/features/abortion-birth-control-poll/,79347,157815,7/12/22,9/21/22 17:05
All polls,6/30/22,7/2/22,Morning Consult,B,11619,rv,0.04140521,0.0041092,45,41,44.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80031,160466,9/8/22,9/21/22 17:05
All polls,7/1/22,7/3/22,Morning Consult,B,12508,rv,0.0428442,0.0044323,46,42,45.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80030,160465,9/8/22,9/21/22 17:05
All polls,7/1/22,7/3/22,Big Village,B,827,rv,0.47523531,0.059208,47.4,41.6,46.526834,43.146902,,,https://engine-insights.com/blog/public-opinion-polling/,79303,157663,7/5/22,9/21/22 17:05
All polls,7/2/22,7/4/22,Morning Consult,B,13429,rv,0.04430097,0.00476669,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80029,160464,9/8/22,9/21/22 17:05
All polls,7/1/22,7/5/22,Data for Progress,B,1353,lv,0.65181392,0.09385682,45,46,44.709737,44.177299,,,https://www.dataforprogress.org/blog/2022/7/28/to-win-in-november-democrats-should-pass-medicare-reforms,79501,158863,7/28/22,9/21/22 17:05
All polls,7/3/22,7/5/22,Morning Consult,B,13605,rv,0.04475333,0.00500086,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80028,160463,9/8/22,9/21/22 17:05
All polls,7/2/22,7/5/22,YouGov,B+,1343,rv,0.30186586,0.03638246,42.5,40.4,42.425035,44.369114,,,https://docs.cdn.yougov.com/0atxy0xx1u/econTabReport.pdf,79307,157711,7/6/22,9/21/22 17:05
All polls,7/4/22,7/6/22,Morning Consult,B,12945,rv,0.04408885,0.00510925,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80027,160462,9/8/22,9/21/22 17:05
All polls,7/5/22,7/6/22,InsiderAdvantage,B,825,lv,0.86081692,0.14717724,42,50,42.743036,47.925053,,,https://amgreatness.com/2022/07/08/bidens-approval-rating-drops-to-37-percent-in-new-insider-advantage-poll-voters-say-economy-most-important-issue/,79335,157771,7/8/22,9/21/22 17:05
All polls,7/5/22,7/7/22,Morning Consult,B,12161,rv,0.04322034,0.00518667,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80026,160461,9/8/22,9/21/22 17:05
All polls,7/5/22,7/7/22,Rasmussen Reports/Pulse Opinion Research,B,2000,lv,0.32039264,0.04651964,40,48,42.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul09,79329,157762,7/8/22,9/21/22 17:05
All polls,7/5/22,7/6/22,Ipsos,B-,1003,a,0.40357155,0.06230098,34,35,39.185323,42.479643,,,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-07072022,79323,157818,7/12/22,9/21/22 17:05
All polls,7/5/22,7/7/22,Siena College/The New York Times Upshot,A+,849,lv,1.417668,0.27481796,43,44,42.904408,43.940673,,,https://www.nytimes.com/2022/07/13/upshot/poll-2022-midterms-congress.html,79337,157900,7/13/22,9/21/22 17:05
All polls,7/5/22,7/7/22,OnMessage,B/C,800,lv,0.48978844,0.07203829,42,47,42.190434,45.938859,,,https://senopportunity.org/wp-content/uploads/2022/07/2022-07-28-PUBLIC-DECK-National-SOF.pdf,79339,157787,7/11/22,9/21/22 17:05
All polls,7/6/22,7/8/22,Morning Consult,B,11515,rv,0.04250944,0.00527558,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80025,160460,9/8/22,9/21/22 17:05
All polls,7/7/22,7/9/22,Morning Consult,B,11163,rv,0.0422112,0.0054108,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80024,160459,9/8/22,9/21/22 17:05
All polls,7/5/22,7/10/22,Axis Research,,1219,lv,1.0596383,0.22243584,46,41,45.196064,42.164139,,,https://www.uschamber.com/finance/antitrust/new-national-poll-voters-oppose-proposed-antitrust-regulations-for-technology-companies,79425,158280,7/21/22,9/21/22 17:05
All polls,7/8/22,7/10/22,Morning Consult,B,6578,rv,0.03435617,0.00454289,45.5,42,44.794695,42.933681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80023,160458,9/8/22,9/21/22 17:05
All polls,7/7/22,7/10/22,Hart Research Associates/Public Opinion Strategies,B+,,rv,0.97624295,0.17833683,42,44,41.329633,43.086358,,,"https://www.realclearpolitics.com/docs/2022/CNBC_July_14th,_2022.pdf",79380,158000,7/15/22,9/21/22 17:05
All polls,7/8/22,7/11/22,YouGov,B+,1262,rv,0.29210828,0.04362293,43,39,42.925035,42.969114,,,https://news.yahoo.com/poll-just-18-of-americans-say-biden-should-run-for-reelection-in-2024-a-new-low-140538311.html,79359,157904,7/13/22,9/21/22 17:05
All polls,7/9/22,7/11/22,Morning Consult,B,10712,rv,0.04199104,0.0057222,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80022,160457,9/8/22,9/21/22 17:05
All polls,7/9/22,7/11/22,YouGov,B+,1304,rv,0.29595873,0.04419795,43,39.6,42.925035,43.569114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79350,157880,7/13/22,9/21/22 17:05
All polls,7/10/22,7/12/22,Morning Consult,B,10821,rv,0.04240416,0.00594925,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80021,160456,9/8/22,9/21/22 17:05
All polls,7/10/22,7/13/22,Beacon Research/Shaw & Company Research,A,1001,rv,1.1198106,0.23399441,41,44,41.90685,44.078665,,,https://www.foxnews.com/official-polls/fox-news-poll-voters-say-economy-bad-expect-get-worse,79390,158057,7/17/22,9/21/22 17:05
All polls,7/11/22,7/13/22,Morning Consult,B,10391,rv,0.04196733,0.00605633,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80020,160455,9/8/22,9/21/22 17:05
All polls,7/8/22,7/16/22,GQR,B,1000,rv,0.96079003,0.2061308,50,48,47.784137,46.274487,,,https://democracycorps.com/national-surveys/battling-to-a-democratic-win-in-2022/,79477,158819,7/27/22,9/21/22 17:05
All polls,7/10/22,7/14/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.34955151,0.06038352,39,47,41.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul15,79384,158015,7/15/22,9/21/22 17:05
All polls,7/12/22,7/14/22,Morning Consult,B,10409,rv,0.04224795,0.00626565,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80019,160454,9/8/22,9/21/22 17:05
All polls,7/13/22,7/15/22,Morning Consult,B,9936,rv,0.04170872,0.00635394,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80018,160453,9/8/22,9/21/22 17:05
All polls,7/13/22,7/15/22,Big Village,B,851,rv,0.49073626,0.09061393,44.5,40.7,43.626834,42.246902,,,https://engine-insights.com/blog/public-opinion-polling/,79387,158039,7/15/22,9/21/22 17:05
All polls,7/14/22,7/16/22,Morning Consult,B,10168,rv,0.04236022,0.00662111,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80017,160452,9/8/22,9/21/22 17:05
All polls,7/14/22,7/18/22,Quinnipiac University,A-,1367,rv,1.0813606,0.23267753,45,44,44.301794,43.208574,,,https://poll.qu.edu/poll-release?releaseid=3852,79409,158186,7/20/22,9/21/22 17:05
All polls,7/15/22,7/17/22,Morning Consult,B,6291.5,rv,0.03518259,0.00563844,45,41.5,44.294695,42.433681,*,T,https://www.politico.com/f/?id=00000182-19ca-d411-a5a6-bbcf9d440000,79401,158117,7/20/22,9/21/22 17:05
All polls,7/15/22,7/18/22,Echelon Insights,B/C,1022,lv,0.54266776,0.10674024,48,44,45.833042,43.682706,,,https://echeloninsights.com/in-the-news/july-22-omnibus-politics/,79412,158204,7/20/22,9/21/22 17:05
All polls,7/16/22,7/18/22,Morning Consult,B,11189,rv,0.04457327,0.00732024,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80015,160450,9/8/22,9/21/22 17:05
All polls,7/16/22,7/20/22,Lake Research Partners/The Tarrance Group,A/B,800,rv,1.1241516,0.30536422,48,46,46.576541,45.27576,,,https://politics.georgetown.edu/2022/07/28/july-2022-battleground-civility-poll/,79500,158862,7/28/22,9/21/22 17:05
All polls,7/16/22,7/19/22,YouGov,B+,1278,rv,0.29765762,0.05526424,42.6,40.1,42.525035,44.069114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79403,158140,7/20/22,9/21/22 17:05
All polls,7/17/22,7/19/22,Morning Consult,B,11109,rv,0.04471761,0.00752331,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80014,160449,9/8/22,9/21/22 17:05
All polls,7/18/22,7/20/22,Morning Consult,B,10763,rv,0.04443233,0.00765319,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80013,160448,9/8/22,9/21/22 17:05
All polls,7/18/22,7/20/22,Cygnal,B+,5841,lv,1.2866835,0.28225934,46.7,47.3,45.453574,45.622658,,,https://www.cygn.al/july-national-voter-trends-panel/,79465,158740,7/26/22,9/21/22 17:05
All polls,7/13/22,7/25/22,Data for Progress,B,6772,lv,1.0146772,0.23956838,45,48,44.709737,46.177299,,,https://www.dataforprogress.org/generic-congressional-ballot,79563,159019,7/29/22,9/21/22 17:05
All polls,7/17/22,7/21/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.35299139,0.07185737,39,49,41.612294,46.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul22,79435,158315,7/22/22,9/21/22 17:05
All polls,7/19/22,7/21/22,Morning Consult,B,10487,rv,0.04425523,0.00779946,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80012,160447,9/8/22,9/21/22 17:05
All polls,7/19/22,7/20/22,Emerson College,A-,1078,rv,0.99512309,0.24687486,43.7,44.7,44.259912,43.231436,,,https://emersoncollegepolling.com/midterm-ballot-tightens-as-abortion-access-motivates-voters-plurality-of-voters-disapprove-of-bidens-handling-of-brittney-griner-detainment/,79429,158305,7/22/22,9/21/22 17:05
All polls,7/20/22,7/22/22,Trafalgar Group,A-,1085,lv,1.0016805,0.25173914,40.2,48.3,41.770399,44.884019,,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/07/TRF-Generic-Ballot-0723-Poll-Report.pdf,79440,158653,7/24/22,9/21/22 17:05
All polls,7/20/22,7/22/22,Morning Consult,B,10271,rv,0.0441655,0.00796187,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80011,160446,9/8/22,9/21/22 17:05
All polls,7/21/22,7/23/22,Morning Consult,B,10354,rv,0.04459997,0.00821906,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80010,160445,9/8/22,9/21/22 17:05
All polls,7/22/22,7/24/22,Morning Consult,B,6386.5,rv,0.03700909,0.00696866,45,41.5,44.294695,42.433681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80009,160444,9/8/22,9/21/22 17:05
All polls,7/22/22,7/24/22,NewsNation,,1000,rv,0.45764173,0.10400245,43.73,42.52,45.145993,43.351889,,,https://www.newsnationnow.com/polls/report-newsnation-surveys-economy-crime-2024-race/,79498,158860,7/28/22,9/21/22 17:05
All polls,7/21/22,7/24/22,McLaughlin & Associates,C/D,1000,lv,0.41380027,0.0913254,43,48.2,42.091421,45.308536,,,https://centerforsecuritypolicy.org/attention-candidates-new-poll-shows-china-is-a-voting-issue/,79476,158817,7/27/22,9/21/22 17:05
All polls,7/23/22,7/25/22,Morning Consult,B,11141,rv,0.04654453,0.00895186,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80008,160443,9/8/22,9/21/22 17:05
All polls,7/23/22,7/24/22,The Winston Group,A/B,1000,rv,1.1729385,0.33522349,47,41,46.019456,40.943714,,,https://www.winningtheissues.org/wp-content/uploads/2022/07/Winning-the-Issues-July-2022-National-Survey.pdf,79467,158754,7/26/22,9/21/22 17:05
All polls,7/22/22,7/25/22,Suffolk University,B+,1000,rv,1.1555791,0.33981024,44.3,40.1,45.996268,42.271233,,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/7_28_2022_embargoed_marginals.pdf?la=en&hash=4F682989707021DD87FA56D227603197F8E43228,79497,158856,7/28/22,9/21/22 17:05
All polls,7/24/22,7/26/22,Morning Consult,B,11158,rv,0.04689266,0.00920783,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80007,160442,9/8/22,9/21/22 17:05
All polls,7/23/22,7/26/22,YouGov,B+,1311,rv,0.30283692,0.06629682,43.6,38.3,43.525035,42.269114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79474,158813,7/27/22,9/21/22 17:05
All polls,7/25/22,7/27/22,Morning Consult,B,10926,rv,0.04683217,0.00938385,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80006,160441,9/8/22,9/21/22 17:05
All polls,7/24/22,7/28/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.358333,0.084029,41,46,43.612294,43.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul29,79526,158953,7/29/22,9/21/22 17:05
